,gene name,logFC,pvalue,padj,G1,G2,G3,B1,B2,B3,classification
MGAT3,MGAT3,-1.95,0.000115886579346887,0.000791459673430871,41.2011408860377,46.4351035647639,27.1794842698629,11.4904488635934,10.8263220087069,7.46503141880145,Down
MGAT4EP,MGAT4EP,-4.75,0.00776350555260282,0.0307187173276828,6.4090663600503,1.85740414259056,7.49778876410011,0,0,0,Down
MGC16275,MGC16275,-1.82,7.06195192278007e-05,0.000507574084402225,35.707655434566,43.6489973508781,74.0406640454886,19.8471389462068,11.9089542095776,11.7307636581166,Down
MIEF2,MIEF2,-0.61,0.000240863129854055,0.00152257787260133,237.135455321861,306.471683527442,270.857619103117,162.955456610961,188.378003,182.360053230721,Down
MIF4GD,MIF4GD,-0.85,1.15332468698247e-12,2.96443736177098e-11,575.900391495949,619.444281553951,567.957498880584,314.420464358329,356.185994086457,310.332020410174,Down
MIF4GD-DT,MIF4GD-DT,-1.27,1.88186791080868e-08,2.66705390320797e-07,175.791534447094,152.307139692426,148.081328090977,73.1210382228671,66.0405642531121,58.6538182905828,Down
MINCR,MINCR,-1.07,0.000284012524856007,0.00176617922123789,82.4022817720753,98.4424195572996,74.0406640454886,44.9172091940469,38.9747592313448,37.3251570940072,Down
MIPEPP3,MIPEPP3,-0.9,0.0102083182800687,0.0386229764779238,70.4997299605533,65.0091449906695,45.9239561801132,26.1146565081668,30.3137016243793,40.5244562734936,Down
MIR181A2HG,MIR181A2HG,-1.67,4.71828562923382e-07,5.3015095471356e-06,77.8243772291822,83.5831864165751,74.9778876410011,28.2038290288202,25.9831728208966,20.2622281367468,Down
MIR29B2CHG,MIR29B2CHG,-0.65,0.0082837756043773,0.0324519565979668,128.181327201006,112.372950626729,97.4712539333015,63.719761879927,83.3626794670431,68.2517158290418,Down
MIR3142HG,MIR3142HG,-1.04,0.000519226696911515,0.00299779500994242,75.993215412025,101.228525771185,78.7267820230512,45.9617954543736,45.470552436569,33.0594248546921,Down
MIR3936HG,MIR3936HG,-1.08,0.000806455910276168,0.00442507101826829,68.6685681433961,80.7970802026893,95.5968067422765,26.1146565081668,49.8010812400517,40.5244562734936,Down
MIR4453HG,MIR4453HG,-0.98,1.02930687686015e-08,1.52976709184337e-07,253.615911676276,308.329087670033,267.108724721067,134.751627582141,154.816404724509,132.237699418768,Down
MIR4477B,MIR4477B,-1.22,3.08623879943454e-05,0.000239599329309824,127.265746292427,95.6563133434137,79.6640056185637,39.6942778924136,40.0573914322155,50.1223538119526,Down
MIR9-1HG,MIR9-1HG,-3.08,0.000158386163591098,0.00104858497788549,22.8895227144654,14.8592331407245,25.3050370788379,2.08917252065335,4.33052880348276,1.06643305982878,Down
MIS18A,MIS18A,-0.54,4.98583778675912e-05,0.000369964451564782,432.154188849106,442.990888007848,540.778014610721,336.356775825189,305.302280645535,332.727114666579,Down
MISP,MISP,-1.72,2.58886254734718e-11,5.55263395188545e-10,182.200600807144,127.232183767453,155.579116855077,55.3630717973137,48.7184490391811,37.3251570940072,Down
MKRN7P,MKRN7P,-1.84,0.00877126947530532,0.0340497282960854,17.3960372629937,16.716637283315,30.928378651913,1.04458626032667,8.66105760696552,8.53146447863023,Down
MLYCD,MLYCD,-0.73,0.00946567961546991,0.0362733214066379,108.954128120855,132.804396195225,102.157371910864,64.7643481402537,97.4368980783621,45.8566215726375,Down
MMP12,MMP12,-1.16,1.22089041748003e-05,0.000104220719474726,120.856679932377,101.228525771185,116.215725843552,53.2738992766603,38.9747592313448,58.6538182905828,Down
MMP24,MMP24,-0.86,0.00270981012497751,0.012592762559044,90.6425099492828,102.157227842481,74.0406640454886,59.5414168386204,44.3879202356983,42.6573223931511,Down
MMP25-AS1,MMP25-AS1,-1.13,2.02739921695063e-06,2.03788576462451e-05,151.98643082405,166.237670761855,134.960197753802,51.184726756007,79.0321506635604,76.783180307672,Down
MNS1,MNS1,-0.75,0.00672448927038414,0.0272980849444364,79.6555390463395,103.085929913776,101.220148315352,55.3630717973137,68.2058286548535,45.8566215726375,Down
MOCS2-DT,MOCS2-DT,-1.56,7.36592060786331e-22,4.15276033918483e-20,351.583068894188,318.544810454281,356.144966294755,122.216592458221,114.759013292293,110.909038222193,Down
MORF4L2-AS1,MORF4L2-AS1,-1.78,6.20536108336266e-05,0.000451318181203342,47.610207246088,42.7202952795828,41.2378382025506,11.4904488635934,12.9915864104483,13.8636297777741,Down
MORN1,MORN1,-0.69,0.00112827867180876,0.00592357848735944,162.057820818415,152.307139692426,204.314743821728,123.261178718547,108.263220087069,89.5803770256174,Down
MORN3,MORN3,-2,0.000852322320956281,0.00464198984653302,20.1427799887295,30.6471683527442,29.9911550564005,8.35669008261338,7.57842540609483,4.26573223931511,Down
MORN4,MORN4,-0.66,7.06159327688399e-08,9.08901107569635e-07,499.907176083924,451.349206649506,500.477400003683,313.375878098002,304.219648444664,298.601256752058,Down
MPL,MPL,-3.89,0.00444734397892014,0.0192188793374763,15.5648754458364,12.0731269268386,3.74889438205006,1.04458626032667,0,1.06643305982878,Down
MPZL2,MPZL2,-0.77,0.000306842079002798,0.00188665220771327,151.98643082405,182.95430804517,147.144104495465,81.4777283054805,100.684794680974,101.311140683734,Down
MR1,MR1,-0.52,2.16532174814816e-11,4.69922449098956e-10,1509.79291824614,1581.57962741586,1505.1810943931,1066.52257179353,1045.82270604109,1093.0938863245,Down
MRGPRX2,MRGPRX2,-1.42,0.0019759693991718,0.00961083940605899,39.3699790688804,40.8628911369923,39.3633910115256,8.35669008261338,17.322115213931,19.195795076918,Down
MRNIP,MRNIP,-0.63,4.31370297201661e-11,9.0257021727708e-10,911.003004035722,998.354726642425,920.353570793289,602.72627220849,636.587734111966,589.737482085314,Down
MROH6,MROH6,-0.98,0.00412706878211843,0.0180415079071067,75.993215412025,62.2230387767837,52.4845213487008,29.2484152891468,38.9747592313448,28.793692615377,Down
MRPL20-DT,MRPL20-DT,-0.66,0.00229086297747835,0.0109409923586125,154.733173549786,163.451564547969,180.884153933915,79.3885557848271,108.263220087069,127.971967179453,Down
MRPL40,MRPL40,-0.52,1.6079105777111e-05,0.000133525808156183,679.361034165332,613.872069126179,587.639194386347,482.598852270923,447.127098959595,381.783035418703,Down
MRPS30-DT,MRPS30-DT,-1.18,0.00215947408977557,0.0103949764216406,46.6946263375093,51.0786139212403,52.4845213487008,18.8025526858801,28.1484372226379,19.195795076918,Down
MRPS33,MRPS33,-0.63,4.18582269027703e-12,1.0206722780512e-10,1153.63194480905,1196.16826782832,1180.90173034577,828.356904439052,703.710930565949,741.170976581001,Down
MRPS35-DT,MRPS35-DT,-0.85,0.0029265198082381,0.0134656656719146,86.9801863149684,83.5831864165751,94.6595831467639,37.6051053717602,60.6274032487586,49.0559207521238,Down
MSLN,MSLN,-1.9,0.00591779178979807,0.0244682097486296,18.3116181715723,19.5027434972009,17.8072483147378,4.17834504130669,5.41316100435345,5.33216529914389,Down
MTFR2,MTFR2,-0.94,1.41414271186695e-05,0.000118817226052332,168.466887178465,221.959795039572,237.117569664666,132.662455061487,81.1974150653018,111.975471282022,Down
MTHFD2L,MTHFD2L,-1.24,1.78743427531055e-23,1.14057870722055e-21,675.698710531018,597.155431842864,602.634771914547,273.681600205588,241.426980794164,279.40546167514,Down
MTTP,MTTP,-2.3,3.83954893454576e-07,4.37548241976756e-06,75.0776345034464,46.4351035647639,51.5472977531883,17.7579664255534,9.74368980783621,7.46503141880145,Down
MTURN,MTURN,-0.53,1.1076815267855e-06,1.16166175491012e-05,683.023357799647,705.813574184412,777.895584275387,484.688024791576,542.398732636216,475.629144683635,Down
MTX1P1,MTX1P1,-0.58,0.000132170884991692,0.000891519206365205,302.141699830943,295.327258671899,354.27051910373,197.426803201741,212.195911370655,227.15024174353,Down
MUC1,MUC1,-1.11,1.13857386926905e-10,2.25534338953588e-09,306.719604373836,302.756875242261,276.480960676192,155.643352788674,112.593748890552,142.902030017056,Down
MUC4,MUC4,-2.18,0.0100239834769488,0.0380152608147087,15.5648754458364,17.6453393546103,10.3094595506377,1.04458626032667,5.41316100435345,3.19929917948634,Down
MX1,MX1,-1.6,4.72604311069453e-20,2.37710701716738e-18,641.822216913609,508.928735069813,436.746195508832,173.401319214228,213.278543571526,137.569864717912,Down
MXI1,MXI1,-0.54,3.70586944308127e-09,5.8536307237636e-08,1283.64443382722,1281.60885838748,1284.93354944766,776.127591422718,931.063692748794,934.19536041001,Down
MXRA7P1,MXRA7P1,-0.65,0.00877495004779439,0.0340588619497687,212.414770790239,212.672774326619,132.148526967265,82.5223145658072,116.924277694035,156.76565979483,Down
MYBL1,MYBL1,-0.57,9.74903869551786e-08,1.22890585069987e-06,794.724228646238,858.120713876838,836.940670792675,619.439652373717,491.515019195293,560.943789469937,Down
MYC,MYC,-0.67,8.83902315697828e-07,9.42780133150963e-06,492.582528815295,553.506434491986,477.04681011587,354.114742250742,263.079624811578,336.992846905894,Down
MYEF2,MYEF2,-0.53,1.45627019131396e-07,1.78226349940771e-06,753.5230878,695.597851400164,747.904429218986,506.624336258436,513.167663212707,498.024238940039,Down
MYH1,MYH1,-1.06,0.00863497849490467,0.0336020127960095,34.7920745259874,69.6526553471459,55.2961921352383,20.8917252065335,34.6442304278621,21.3286611965756,Down
MYH8,MYH8,-0.95,0.00901855279183694,0.0348724624986737,73.2464726862892,60.3656346341931,56.2334157307509,17.7579664255534,40.0573914322155,40.5244562734936,Down
MYL3,MYL3,-2.5,2.50336159474197e-06,2.47556791165462e-05,30.2141699830943,45.5064014934687,50.6100741576758,6.26751756196004,10.8263220087069,5.33216529914389,Down
MYO15B,MYO15B,-0.96,1.88309707126627e-05,0.000153740312132789,222.486160784603,220.102390896981,155.579116855077,123.261178718547,108.263220087069,76.783180307672,Down
MYO5B,MYO5B,-2.08,1.10902696181017e-17,4.63334847302188e-16,212.414770790239,200.59964739978,188.381942698015,30.2930015494735,57.3795066461466,54.3880860512677,Down
MYOM2,MYOM2,-1.26,3.15292210987259e-06,3.04055481061848e-05,109.869709029434,112.372950626729,123.713514607652,61.6305893592737,45.470552436569,37.3251570940072,Down
MYORG,MYORG,-0.75,3.17219214238642e-06,3.0568397008451e-05,344.258421625559,288.826344172832,312.095457305667,167.133801652268,216.526440174138,180.227187111064,Down
MYPN,MYPN,-0.73,8.07482090789546e-07,8.67562957160804e-06,493.498109723873,562.793455204939,524.845213487008,395.898192663809,257.666463807224,298.601256752058,Down
N4BP2L1,N4BP2L1,-1.06,6.61321694033405e-05,0.000478674494789642,146.492945372578,102.157227842481,116.215725843552,56.4076580576403,72.5363574583362,45.8566215726375,Down
NAALADL1,NAALADL1,-0.77,0.00755147555473943,0.0300047166868302,100.713899943648,78.0109739888034,82.4756764051013,59.5414168386204,55.2142422444052,38.391590153836,Down
NABP1,NABP1,-1.07,1.63943060123628e-42,2.71320476018794e-40,1959.34314435824,1940.98732900713,2064.70358091407,970.420635843479,899.667358923543,975.786249743332,Down
NARF-AS2,NARF-AS2,-1.86,0.0136985136150756,0.0491254398509602,30.2141699830943,19.5027434972009,28.1167078653754,3.13375878098002,18.4047474148017,0,Down
NATD1,NATD1,-0.66,2.94807021037502e-06,2.86484921609051e-05,443.141159752049,468.994546004116,376.763885396031,305.019188015388,250.088038401129,258.076800478564,Down
NAV2-AS6,NAV2-AS6,-2.38,1.32936787390238e-08,1.93975794660658e-07,62.2595017833458,52.0073159925356,74.0406640454886,12.5350351239201,9.74368980783621,13.8636297777741,Down
NBPF4,NBPF4,-0.69,0.0129135216119303,0.0467745914133345,76.9087963206036,90.084100915642,85.2873471916388,58.4968305782937,44.3879202356983,53.3216529914389,Down
NBR2,NBR2,-1.45,1.85092333927861e-16,6.91119148459604e-15,286.576824385106,304.614279384851,269.920395507604,97.1465222103806,119.089542095776,99.1782745640764,Down
NCAPG2,NCAPG2,-0.58,2.27389317898329e-10,4.25765750564083e-09,1108.7684802887,1190.59605540055,1275.56131349253,763.592556298798,792.486771037345,836.083518905762,Down
NCK1-DT,NCK1-DT,-1.11,0.00194549311393607,0.00949320703037628,61.3439208747672,89.1553988443468,57.1706393262634,19.8471389462068,34.6442304278621,41.5908893333224,Down
NDC80,NDC80,-0.95,4.31920743553145e-12,1.04821484518687e-10,433.985350666263,522.859266139242,530.468555060083,231.898149792521,272.823314619414,265.541831897366,Down
NDUFA4L2,NDUFA4L2,-1.43,6.78825075520561e-08,8.76798632288692e-07,107.122966303698,126.303481696158,144.332433708927,38.6496916320869,53.0489778426638,49.0559207521238,Down
NEAT1,NEAT1,-1.26,2.09326130116536e-11,4.55053719470287e-10,18510.2992287339,22588.8204801151,18590.7672405862,6535.97623086399,9660.32712836917,8735.15319305752,Down
NEB,NEB,-0.9,5.73861811362118e-10,1.01452123949422e-08,439.478836117735,428.131654867124,404.880593261406,235.031908573501,190.543267353241,258.076800478564,Down
NECTIN3-AS1,NECTIN3-AS1,-1.38,0.000381108760367946,0.00228522719049989,59.5127590576099,58.5082304916026,67.480098876901,35.5159328511069,22.7352762182845,12.7971967179453,Down
NEDD4L,NEDD4L,-0.57,9.54838534139562e-14,2.73060402204549e-12,2476.64635770515,2573.43343955922,2694.51783709848,1885.47819988964,1621.78303690429,1699.89429736707,Down
NEIL3,NEIL3,-0.73,0.00787834603682961,0.0311155246399928,75.0776345034464,102.157227842481,118.090173034577,55.3630717973137,68.2058286548535,54.3880860512677,Down
NEK2,NEK2,-1.22,2.86299085209044e-14,8.7119147494453e-13,317.706575276779,342.691064307958,327.091034833868,123.261178718547,156.98166912625,142.902030017056,Down
NELL2,NELL2,-1.42,0.00822736819398772,0.0322605394240558,32.0453318002515,26.0036579962678,42.1750617980631,4.17834504130669,18.4047474148017,14.9300628376029,Down
NEMP1,NEMP1,-0.59,5.74352223073449e-09,8.81704561716345e-08,1195.74866660367,1276.03664595971,1463.94325619055,955.796428198906,796.817299840828,867.010077640797,Down
NEU3,NEU3,-0.6,7.25263358002804e-11,1.47654409995936e-09,1178.35262934068,1047.57593642107,1160.28281124449,782.395108984678,737.27252879294,714.510150085281,Down
NEURL1B,NEURL1B,-1.94,0.00485344319561357,0.0206434297552444,15.5648754458364,25.0749559249725,20.6189191012753,3.13375878098002,8.66105760696552,4.26573223931511,Down
NEURL2,NEURL2,-1.39,0.0133556943494076,0.0481450634416814,22.8895227144654,31.5758704240395,29.0539314608879,6.26751756196004,7.57842540609483,18.1293620170892,Down
NEURL3,NEURL3,-3.64,0.00229291793558681,0.0109409923586125,5.49348545147169,20.4314455684961,14.0583539326877,0,3.24789660261207,0,Down
NEXN-AS1,NEXN-AS1,-1.26,0.00922977011364757,0.035539186874105,48.5257881546666,54.7934222064214,53.4217449442133,4.17834504130669,25.9831728208966,35.1922909743497,Down
NFE2L1-DT,NFE2L1-DT,-1.26,0.000417948747750913,0.00248348882958221,60.4283399661886,66.8665491332601,56.2334157307509,32.3821740701269,23.8179084191552,20.2622281367468,Down
NFKBIE,NFKBIE,-0.59,7.07006258760436e-05,0.000508014693269544,327.777965271144,365.90861609034,296.162656181955,224.586045970235,203.53485376369,227.15024174353,Down
NGEF,NGEF,-2.11,0.00109814412753847,0.00579621258428329,21.9739418058867,32.5045724953348,18.7444719102503,6.26751756196004,3.24789660261207,7.46503141880145,Down
NGFR,NGFR,-3.8,1.12845746669805e-06,1.1824832898586e-05,34.7920745259874,26.9323600675631,27.1794842698629,1.04458626032667,3.24789660261207,2.13286611965756,Down
NIBAN3,NIBAN3,-2.66,4.39142309500611e-06,4.11126953405462e-05,41.2011408860377,47.3638056360592,32.802825842938,3.13375878098002,12.9915864104483,3.19929917948634,Down
NIFK-AS1,NIFK-AS1,-0.8,0.000188893352339938,0.00122701754221932,210.583608973081,180.168201831284,169.637470787765,85.6560733467872,136.411657309707,100.244707623905,Down
NINJ2-AS1,NINJ2-AS1,-1.93,2.80223076896032e-07,3.2718627075726e-06,81.4867008634967,98.4424195572996,84.3501235961263,9.40127634294006,35.7268626287328,24.5279603760619,Down
NIPAL3,NIPAL3,-0.8,1.6151514951105e-22,9.63531770990103e-21,4882.79298544975,5073.49941548611,5413.40348768028,3354.16648190895,2701.16734117237,2741.79939681979,Down
NIPBL-DT,NIPBL-DT,-0.83,1.87672246078283e-10,3.56605070844453e-09,774.581448657508,606.442452555817,700.106025847848,334.267603304535,395.160753317802,440.436853709285,Down
NIPSNAP1,NIPSNAP1,-0.71,1.26220820002405e-05,0.000107461549110577,304.888442556679,291.612450386718,328.965482024893,159.821697829981,224.104865580233,180.227187111064,Down
NIPSNAP3B,NIPSNAP3B,-1.53,0.00161449912739359,0.00809838318652724,52.188111788981,34.3619766379253,52.4845213487008,5.22293130163336,17.322115213931,25.5943934358907,Down
NIT1,NIT1,-0.56,6.18162053684399e-06,5.60915917973548e-05,448.634645203521,496.855608142974,515.472977531883,347.847224688782,315.045970453371,328.461382427264,Down
NKAIN2,NKAIN2,-5.36,0.000685418843239066,0.00382059195279629,9.15580908578615,5.57221242777167,9.37223595512514,0,0,0,Down
NKAP,NKAP,-0.56,3.66931609582845e-08,4.97005606413818e-07,957.697630373231,820.043928953731,850.999024725363,614.216721072084,598.695607081492,574.807419247712,Down
NKX3-1,NKX3-1,-0.93,5.3568192286096e-05,0.000394751872600671,128.181327201006,133.73309826652,152.76744606854,63.719761879927,73.6189896592069,81.0489125469872,Down
NLRP10,NLRP10,-2.08,4.66808616567561e-63,1.71065351888444e-60,826.769560446489,786.610654387101,822.882316859988,195.337630681088,165.642726733216,213.286611965756,Down
NLRP14,NLRP14,-1.76,0.000396901974085747,0.00237216436142767,30.2141699830943,36.2193807805159,45.9239561801132,7.31210382228671,15.1568508121897,10.6643305982878,Down
NMB,NMB,-0.79,0.000446693123537368,0.00262931895479132,149.239688098314,133.73309826652,135.897421349315,79.3885557848271,67.1231964539828,94.9125423247613,Down
NME6,NME6,-0.52,3.97119818442758e-07,4.51347699720586e-06,756.269830485936,756.892188105652,733.846075286299,487.821783572556,565.1340089,509.755002598156,Down
